stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
aotizhongxin_aq,2017-01-18 23:00:00,109.0,132.0,80.0,2.9,14.0,17.0
aotizhongxin_aq,2017-01-19 00:00:00,111.0,128.0,81.0,2.8,15.0,16.0
aotizhongxin_aq,2017-01-19 01:00:00,103.0,107.0,81.0,2.4,17.0,21.0
aotizhongxin_aq,2017-01-19 02:00:00,34.0,114.0,27.0,0.7,50.0,18.0
aotizhongxin_aq,2017-01-19 03:00:00,12.0,119.0,10.0,0.4,69.0,8.0
aotizhongxin_aq,2017-01-19 04:00:00,12.0,106.0,8.0,0.3,76.0,5.0
aotizhongxin_aq,2017-01-19 05:00:00,12.0,120.0,7.0,0.3,81.0,4.0
aotizhongxin_aq,2017-01-19 06:00:00,9.0,65.0,6.0,0.3,83.0,4.0
aotizhongxin_aq,2017-01-19 07:00:00,9.0,67.0,6.0,0.3,85.0,4.0
aotizhongxin_aq,2017-01-19 08:00:00,9.0,62.0,7.0,0.3,84.0,4.0
aotizhongxin_aq,2017-01-19 09:00:00,10.0,69.0,9.0,0.3,83.0,4.0
aotizhongxin_aq,2017-01-19 10:00:00,12.0,62.0,10.0,0.3,81.0,5.0
aotizhongxin_aq,2017-01-19 11:00:00,11.0,42.0,13.0,0.3,75.0,5.0
aotizhongxin_aq,2017-01-19 12:00:00,11.0,33.0,17.0,0.4,70.0,6.0
aotizhongxin_aq,2017-01-19 13:00:00,11.0,21.0,15.0,0.4,71.0,6.0
aotizhongxin_aq,2017-01-19 14:00:00,14.0,18.0,16.0,0.4,68.0,7.0
aotizhongxin_aq,2017-01-19 15:00:00,8.0,15.0,18.0,0.4,66.0,7.0
aotizhongxin_aq,2017-01-19 16:00:00,10.0,13.0,18.0,0.4,66.0,6.0
aotizhongxin_aq,2017-01-19 17:00:00,8.0,11.0,19.0,0.4,63.0,6.0
aotizhongxin_aq,2017-01-19 18:00:00,8.0,11.0,15.0,0.3,65.0,5.0
aotizhongxin_aq,2017-01-19 19:00:00,8.0,11.0,14.0,0.4,65.0,6.0
aotizhongxin_aq,2017-01-19 20:00:00,5.0,9.0,13.0,0.3,67.0,5.0
aotizhongxin_aq,2017-01-19 21:00:00,7.0,16.0,12.0,0.3,69.0,5.0
aotizhongxin_aq,2017-01-19 22:00:00,8.0,15.0,15.0,0.4,68.0,7.0
aotizhongxin_aq,2017-01-19 23:00:00,10.0,18.0,25.0,0.4,58.0,8.0
aotizhongxin_aq,2017-01-20 00:00:00,11.0,20.0,31.0,0.5,52.0,10.0
aotizhongxin_aq,2017-01-20 01:00:00,12.0,18.0,31.0,0.6,53.0,13.0
aotizhongxin_aq,2017-01-20 02:00:00,16.0,25.0,37.0,0.7,49.0,11.0
aotizhongxin_aq,2017-01-20 03:00:00,17.0,26.0,35.0,0.7,53.0,9.0
aotizhongxin_aq,2017-01-20 04:00:00,21.0,23.0,33.0,0.7,57.0,9.0
aotizhongxin_aq,2017-01-20 05:00:00,18.0,20.0,26.0,0.6,67.0,7.0
aotizhongxin_aq,2017-01-20 06:00:00,19.0,25.5,30.0,0.6,66.0,7.0
aotizhongxin_aq,2017-01-20 07:00:00,17.0,31.0,39.0,0.7,59.0,8.0
aotizhongxin_aq,2017-01-20 08:00:00,26.0,54.0,40.0,0.7,63.0,10.0
aotizhongxin_aq,2017-01-20 09:00:00,24.0,36.0,37.0,0.6,67.0,9.0
aotizhongxin_aq,2017-01-20 10:00:00,27.0,47.5,45.0,0.7,61.0,9.0
aotizhongxin_aq,2017-01-20 11:00:00,37.0,59.0,52.0,0.8,56.0,10.0
aotizhongxin_aq,2017-01-20 12:00:00,45.0,59.0,56.0,0.9,56.0,11.0
aotizhongxin_aq,2017-01-20 13:00:00,45.0,65.0,64.0,0.1,45.0,12.0
aotizhongxin_aq,2017-01-20 14:00:00,53.0,64.0,68.0,0.1,39.0,18.0
aotizhongxin_aq,2017-01-20 15:00:00,64.0,80.0,74.0,1.1,32.0,21.0
aotizhongxin_aq,2017-01-20 16:00:00,68.0,83.0,85.0,1.2,20.0,19.0
aotizhongxin_aq,2017-01-20 17:00:00,70.0,97.0,98.0,2.1,16.0,27.0
aotizhongxin_aq,2017-01-20 18:00:00,81.0,108.0,98.0,2.8,17.0,43.0
aotizhongxin_aq,2017-01-20 19:00:00,90.0,112.0,89.0,2.9,19.0,38.0
aotizhongxin_aq,2017-01-20 20:00:00,90.0,93.0,87.0,2.4,16.5,36.0
aotizhongxin_aq,2017-01-20 21:00:00,69.0,75.0,84.0,1.7,14.0,30.0
aotizhongxin_aq,2017-01-20 22:00:00,32.0,57.0,58.0,0.9,35.0,18.0
aotizhongxin_aq,2017-01-20 23:00:00,11.0,38.0,28.0,0.5,63.0,9.0
aotizhongxin_aq,2017-01-21 00:00:00,5.0,34.0,19.0,0.4,71.0,7.0
aotizhongxin_aq,2017-01-21 01:00:00,6.0,32.0,16.0,0.4,73.0,6.0
aotizhongxin_aq,2017-01-21 02:00:00,7.0,21.0,10.0,0.3,78.0,6.0
aotizhongxin_aq,2017-01-21 03:00:00,7.0,37.0,8.0,0.3,81.0,5.0
aotizhongxin_aq,2017-01-21 04:00:00,11.0,38.0,7.0,0.3,81.0,4.0
aotizhongxin_aq,2017-01-21 05:00:00,6.0,54.0,6.0,0.3,82.0,4.0
aotizhongxin_aq,2017-01-21 06:00:00,5.0,39.0,5.0,0.3,80.0,4.0
aotizhongxin_aq,2017-01-21 07:00:00,5.0,38.0,5.0,0.3,79.0,3.0
aotizhongxin_aq,2017-01-21 08:00:00,9.0,35.0,6.0,0.3,79.0,3.0
aotizhongxin_aq,2017-01-21 09:00:00,8.0,35.0,7.0,0.3,77.0,3.0
aotizhongxin_aq,2017-01-21 10:00:00,12.0,29.0,14.0,0.4,70.0,3.0
aotizhongxin_aq,2017-01-21 11:00:00,11.0,28.0,18.0,0.5,65.0,6.0
aotizhongxin_aq,2017-01-21 12:00:00,13.0,28.0,17.0,0.6,66.0,10.0
aotizhongxin_aq,2017-01-21 13:00:00,15.0,18.0,21.0,0.6,61.0,11.0
aotizhongxin_aq,2017-01-21 14:00:00,10.0,14.0,31.0,0.5,51.0,8.0
aotizhongxin_aq,2017-01-21 15:00:00,11.0,21.0,36.0,0.5,45.0,7.0
aotizhongxin_aq,2017-01-21 16:00:00,9.0,20.0,41.0,0.5,38.0,8.0
aotizhongxin_aq,2017-01-21 17:00:00,13.0,20.5,47.0,0.7,35.0,17.0
aotizhongxin_aq,2017-01-21 18:00:00,14.0,21.0,45.0,0.7,34.0,8.0
aotizhongxin_aq,2017-01-21 19:00:00,12.0,19.0,31.0,0.6,47.0,9.0
aotizhongxin_aq,2017-01-21 20:00:00,14.0,22.0,37.0,0.6,39.0,8.0
aotizhongxin_aq,2017-01-21 21:00:00,15.0,15.0,40.0,0.7,31.0,10.0
aotizhongxin_aq,2017-01-21 22:00:00,14.0,26.0,62.0,0.1,13.0,11.0
aotizhongxin_aq,2017-01-21 23:00:00,12.0,27.0,59.0,0.9,20.0,14.0
aotizhongxin_aq,2017-01-22 00:00:00,11.0,24.0,64.0,0.8,11.0,8.0
aotizhongxin_aq,2017-01-22 01:00:00,11.0,24.5,46.0,0.7,31.0,7.0
aotizhongxin_aq,2017-01-22 02:00:00,16.0,25.0,29.0,0.7,49.0,7.0
aotizhongxin_aq,2017-01-22 03:00:00,21.0,20.5,25.0,0.6,55.0,7.0
aotizhongxin_aq,2017-01-22 04:00:00,16.0,16.0,23.0,0.6,60.0,5.0
aotizhongxin_aq,2017-01-22 05:00:00,17.0,25.0,27.0,0.6,60.0,5.0
aotizhongxin_aq,2017-01-22 06:00:00,18.0,26.0,37.0,0.7,55.0,6.0
aotizhongxin_aq,2017-01-22 07:00:00,21.0,29.0,52.0,0.9,44.0,7.0
aotizhongxin_aq,2017-01-22 08:00:00,29.0,44.0,54.0,0.9,48.0,11.0
aotizhongxin_aq,2017-01-22 09:00:00,47.0,67.0,45.0,0.9,65.0,15.0
aotizhongxin_aq,2017-01-22 10:00:00,65.0,89.0,56.0,1.1,59.0,16.0
aotizhongxin_aq,2017-01-22 11:00:00,72.0,98.0,68.0,1.2,47.0,20.0
aotizhongxin_aq,2017-01-22 12:00:00,46.0,69.5,90.0,1.3,12.0,18.0
aotizhongxin_aq,2017-01-22 13:00:00,30.0,41.0,83.0,1.1,14.0,16.0
aotizhongxin_aq,2017-01-22 14:00:00,31.0,34.0,87.0,0.1,11.0,18.0
aotizhongxin_aq,2017-01-22 15:00:00,26.0,26.0,58.0,0.8,30.0,13.0
aotizhongxin_aq,2017-01-22 16:00:00,24.0,31.0,42.0,0.7,40.0,16.0
aotizhongxin_aq,2017-01-22 17:00:00,22.0,36.0,38.0,0.8,41.0,14.0
aotizhongxin_aq,2017-01-22 18:00:00,20.0,30.5,32.0,0.7,44.0,11.0
aotizhongxin_aq,2017-01-22 19:00:00,17.0,25.0,31.0,0.6,45.0,12.0
aotizhongxin_aq,2017-01-22 20:00:00,15.0,19.5,29.0,0.7,46.0,10.0
aotizhongxin_aq,2017-01-22 21:00:00,12.0,14.0,28.0,0.6,47.0,11.0
aotizhongxin_aq,2017-01-22 22:00:00,11.0,14.0,33.0,0.6,42.0,13.0
aotizhongxin_aq,2017-01-22 23:00:00,12.0,16.0,36.0,0.6,38.0,7.0
aotizhongxin_aq,2017-01-23 00:00:00,12.0,15.0,38.0,0.6,37.0,5.0
aotizhongxin_aq,2017-01-23 01:00:00,13.0,15.0,39.0,0.7,36.0,6.0
aotizhongxin_aq,2017-01-23 02:00:00,17.0,20.0,42.0,0.8,36.0,7.0
aotizhongxin_aq,2017-01-23 03:00:00,18.0,21.0,28.0,0.6,54.0,7.0
aotizhongxin_aq,2017-01-23 04:00:00,16.0,21.0,22.0,0.6,63.0,5.0
aotizhongxin_aq,2017-01-23 05:00:00,19.0,21.0,25.0,0.5,63.0,5.0
aotizhongxin_aq,2017-01-23 06:00:00,21.0,23.0,32.0,0.6,61.0,8.0
aotizhongxin_aq,2017-01-23 07:00:00,27.0,36.0,41.0,0.75,53.0,10.5
aotizhongxin_aq,2017-01-23 08:00:00,39.0,45.0,51.5,0.9,48.0,13.0
aotizhongxin_aq,2017-01-23 09:00:00,34.0,48.0,62.0,0.9,43.0,15.0
aotizhongxin_aq,2017-01-23 10:00:00,39.0,58.0,65.0,0.1,38.0,14.0
aotizhongxin_aq,2017-01-23 11:00:00,47.0,72.0,85.0,1.3,19.0,16.0
aotizhongxin_aq,2017-01-23 12:00:00,68.0,89.0,91.0,1.6,19.0,22.0
aotizhongxin_aq,2017-01-23 13:00:00,80.0,95.0,96.0,1.8,17.0,25.0
aotizhongxin_aq,2017-01-23 14:00:00,84.0,98.0,98.0,1.9,13.0,19.0
aotizhongxin_aq,2017-01-23 16:00:00,97.0,116.0,108.0,0.3,18.0,66.0
aotizhongxin_aq,2017-01-23 18:00:00,89.0,90.0,99.0,2.8,15.0,55.0
aotizhongxin_aq,2017-01-23 19:00:00,93.0,122.0,100.0,3.7,17.0,59.0
aotizhongxin_aq,2017-01-23 20:00:00,105.0,108.0,95.0,4.2,18.0,47.0
aotizhongxin_aq,2017-01-23 21:00:00,100.0,97.0,82.0,3.7,19.0,44.0
aotizhongxin_aq,2017-01-23 22:00:00,72.0,86.0,75.0,2.6,14.0,32.0
aotizhongxin_aq,2017-01-23 23:00:00,51.0,58.5,65.0,1.8,13.0,22.0
aotizhongxin_aq,2017-01-24 01:00:00,28.0,31.0,42.0,0.9,30.0,12.0
aotizhongxin_aq,2017-01-24 02:00:00,29.0,36.0,38.0,0.1,40.0,19.0
aotizhongxin_aq,2017-01-24 03:00:00,44.0,57.0,52.0,1.4,33.0,17.0
aotizhongxin_aq,2017-01-24 05:00:00,68.0,73.0,68.0,1.6,41.0,23.0
aotizhongxin_aq,2017-01-24 06:00:00,71.0,74.0,74.0,1.6,44.0,24.0
aotizhongxin_aq,2017-01-24 07:00:00,86.0,93.0,84.0,1.6,49.0,27.0
aotizhongxin_aq,2017-01-24 08:00:00,109.0,123.0,113.0,2.3,36.0,35.0
aotizhongxin_aq,2017-01-24 10:00:00,122.0,126.0,125.0,2.4,26.0,36.0
aotizhongxin_aq,2017-01-24 11:00:00,130.0,133.0,124.0,2.6,27.0,38.0
aotizhongxin_aq,2017-01-24 16:00:00,134.0,146.0,106.0,2.5,29.0,46.0
aotizhongxin_aq,2017-01-24 17:00:00,152.0,159.0,123.0,3.7,26.0,45.0
aotizhongxin_aq,2017-01-24 18:00:00,169.0,180.0,122.0,4.4,28.0,26.0
aotizhongxin_aq,2017-01-24 19:00:00,202.0,178.66666666666666,121.0,5.2,33.0,36.0
aotizhongxin_aq,2017-01-24 20:00:00,220.0,177.33333333333334,120.0,5.5,34.0,47.0
aotizhongxin_aq,2017-01-24 21:00:00,208.0,176.0,108.0,0.5,35.0,40.0
aotizhongxin_aq,2017-01-24 22:00:00,191.0,174.66666666666666,107.0,4.5,31.0,35.0
aotizhongxin_aq,2017-01-24 23:00:00,156.0,173.33333333333334,100.0,3.8,25.0,33.0
aotizhongxin_aq,2017-01-25 00:00:00,160.0,172.0,114.0,4.2,26.0,37.0
aotizhongxin_aq,2017-01-25 02:00:00,164.0,170.66666666666666,114.0,4.2,30.0,61.0
aotizhongxin_aq,2017-01-25 03:00:00,136.0,169.33333333333334,91.0,0.3,32.0,54.0
aotizhongxin_aq,2017-01-25 04:00:00,143.0,168.0,83.0,2.8,44.0,47.0
aotizhongxin_aq,2017-01-25 05:00:00,150.0,166.66666666666666,84.0,2.7,54.0,45.0
aotizhongxin_aq,2017-01-25 07:00:00,164.0,165.33333333333334,100.0,2.8,57.0,47.0
aotizhongxin_aq,2017-01-25 08:00:00,162.0,164.0,112.0,2.8,50.0,46.0
aotizhongxin_aq,2017-01-25 09:00:00,176.0,162.66666666666666,132.0,0.3,37.0,49.0
aotizhongxin_aq,2017-01-25 10:00:00,200.0,161.33333333333334,139.0,3.3,30.0,48.0
aotizhongxin_aq,2017-01-25 11:00:00,194.0,160.0,113.0,0.3,42.0,44.0
aotizhongxin_aq,2017-01-25 12:00:00,208.0,158.66666666666666,110.0,3.1,43.0,41.0
aotizhongxin_aq,2017-01-25 20:00:00,326.0,157.33333333333334,121.0,0.6,42.5,28.0
aotizhongxin_aq,2017-01-25 21:00:00,318.0,156.0,113.0,5.9,42.0,28.0
aotizhongxin_aq,2017-01-25 22:00:00,288.0,154.66666666666666,114.0,5.4,37.0,32.0
aotizhongxin_aq,2017-01-26 00:00:00,238.0,153.33333333333334,120.0,4.3,29.0,44.0
aotizhongxin_aq,2017-01-26 01:00:00,248.0,152.0,116.0,4.4,31.0,54.0
aotizhongxin_aq,2017-01-26 02:00:00,262.0,150.66666666666666,109.0,4.3,34.0,59.0
aotizhongxin_aq,2017-01-26 03:00:00,270.0,149.33333333333334,101.0,3.9,38.0,60.0
aotizhongxin_aq,2017-01-26 06:00:00,96.0,148.0,40.0,1.3,59.0,34.0
aotizhongxin_aq,2017-01-26 07:00:00,51.0,75.0,27.0,0.8,71.0,18.0
aotizhongxin_aq,2017-01-26 20:00:00,6.0,65.83333333333333,12.0,0.3,72.0,7.0
aotizhongxin_aq,2017-01-26 21:00:00,9.0,56.66666666666667,12.0,0.3,73.0,8.0
aotizhongxin_aq,2017-01-26 22:00:00,11.0,47.5,16.0,0.4,67.0,12.0
aotizhongxin_aq,2017-01-26 23:00:00,11.0,38.333333333333336,27.0,0.5,55.0,12.0
aotizhongxin_aq,2017-01-27 00:00:00,11.0,29.16666666666667,25.0,0.5,53.0,13.0
aotizhongxin_aq,2017-01-27 01:00:00,15.0,20.0,48.0,0.6,32.0,16.0
aotizhongxin_aq,2017-01-27 02:00:00,24.0,30.0,31.0,0.7,56.0,18.0
aotizhongxin_aq,2017-01-27 03:00:00,28.0,40.0,24.0,0.7,69.0,22.0
aotizhongxin_aq,2017-01-27 04:00:00,37.0,51.0,17.0,0.6,84.0,22.0
aotizhongxin_aq,2017-01-27 07:00:00,44.0,76.0,17.0,0.6,100.0,16.0
aotizhongxin_aq,2017-01-27 08:00:00,53.0,81.0,19.0,0.6,102.0,19.0
aotizhongxin_aq,2017-01-27 09:00:00,58.0,71.0,22.0,0.7,103.0,20.0
aotizhongxin_aq,2017-01-27 10:00:00,61.0,87.0,34.0,0.8,87.0,21.0
aotizhongxin_aq,2017-01-27 11:00:00,87.0,117.0,41.0,0.9,85.0,28.0
aotizhongxin_aq,2017-01-27 12:00:00,118.0,166.0,52.0,0.1,74.0,38.0
aotizhongxin_aq,2017-01-27 13:00:00,179.0,229.0,60.0,1.1,71.0,57.0
aotizhongxin_aq,2017-01-27 14:00:00,240.0,315.0,74.0,1.2,63.0,72.0
aotizhongxin_aq,2017-01-27 15:00:00,278.0,329.0,73.0,1.4,68.0,76.0
aotizhongxin_aq,2017-01-27 16:00:00,305.0,377.0,75.0,1.6,68.0,88.0
aotizhongxin_aq,2017-01-27 17:00:00,576.0,815.0,94.0,2.1,80.0,155.0
aotizhongxin_aq,2017-01-27 18:00:00,641.0,773.0,95.0,2.6,82.0,161.0
aotizhongxin_aq,2017-01-27 19:00:00,651.0,799.0,92.0,2.9,85.0,155.0
aotizhongxin_aq,2017-01-27 20:00:00,682.0,815.0,93.0,0.3,105.0,159.0
aotizhongxin_aq,2017-01-27 21:00:00,713.0,858.0,95.0,3.5,125.0,164.0
aotizhongxin_aq,2017-01-27 22:00:00,697.0,754.0,92.0,3.6,110.0,146.0
aotizhongxin_aq,2017-01-27 23:00:00,462.0,491.0,83.0,2.8,66.0,104.0
aotizhongxin_aq,2017-01-28 00:00:00,383.0,442.0,81.0,2.7,56.0,91.0
aotizhongxin_aq,2017-01-28 01:00:00,374.0,397.0,78.0,2.6,54.0,87.0
aotizhongxin_aq,2017-01-28 02:00:00,323.0,357.0,77.0,2.4,49.0,85.0
aotizhongxin_aq,2017-01-28 03:00:00,257.0,271.0,73.0,2.2,44.0,82.0
aotizhongxin_aq,2017-01-28 04:00:00,249.0,282.0,65.0,2.3,54.0,89.0
aotizhongxin_aq,2017-01-28 05:00:00,244.0,252.0,63.0,2.3,60.0,96.0
aotizhongxin_aq,2017-01-28 06:00:00,238.0,249.0,60.0,2.4,65.0,90.0
aotizhongxin_aq,2017-01-28 07:00:00,242.0,256.0,72.0,2.5,62.0,84.0
aotizhongxin_aq,2017-01-28 08:00:00,243.0,260.0,80.0,2.6,59.0,81.0
aotizhongxin_aq,2017-01-28 09:00:00,247.0,267.0,75.0,2.9,59.0,73.0
aotizhongxin_aq,2017-01-28 10:00:00,246.0,266.0,82.0,0.3,51.0,63.0
aotizhongxin_aq,2017-01-28 11:00:00,243.0,260.0,83.0,0.3,47.0,54.0
aotizhongxin_aq,2017-01-28 12:00:00,242.0,269.0,93.0,3.2,35.0,42.0
aotizhongxin_aq,2017-01-28 13:00:00,258.0,287.0,100.0,0.4,38.0,55.0
aotizhongxin_aq,2017-01-28 14:00:00,273.0,300.0,102.0,4.6,40.0,61.0
aotizhongxin_aq,2017-01-28 15:00:00,307.0,347.0,107.0,0.5,45.0,84.0
aotizhongxin_aq,2017-01-28 16:00:00,297.0,312.0,104.0,4.2,42.0,100.0
aotizhongxin_aq,2017-01-28 17:00:00,292.0,314.0,102.0,4.3,42.0,95.0
aotizhongxin_aq,2017-01-28 18:00:00,203.0,165.5,70.0,3.7,42.0,60.0
aotizhongxin_aq,2017-01-28 19:00:00,11.0,17.0,7.0,0.3,72.0,10.0
aotizhongxin_aq,2017-01-28 20:00:00,3.0,51.0,4.0,0.3,74.5,6.0
aotizhongxin_aq,2017-01-28 21:00:00,9.0,50.0,5.0,0.2,77.0,5.0
aotizhongxin_aq,2017-01-28 22:00:00,9.0,63.0,5.0,0.2,81.0,3.0
aotizhongxin_aq,2017-01-28 23:00:00,10.0,102.0,6.0,0.2,79.0,4.0
aotizhongxin_aq,2017-01-29 00:00:00,10.0,75.0,8.0,0.2,75.0,5.0
aotizhongxin_aq,2017-01-29 01:00:00,11.0,77.0,10.0,0.3,70.0,5.0
aotizhongxin_aq,2017-01-29 02:00:00,10.0,64.0,8.0,0.3,72.0,4.0
aotizhongxin_aq,2017-01-29 03:00:00,12.0,66.0,7.0,0.3,75.0,5.0
aotizhongxin_aq,2017-01-29 04:00:00,7.0,73.0,7.0,0.3,76.0,5.0
aotizhongxin_aq,2017-01-29 05:00:00,15.0,50.0,7.0,0.3,77.0,5.0
aotizhongxin_aq,2017-01-29 06:00:00,15.0,55.0,6.0,0.3,80.0,4.0
aotizhongxin_aq,2017-01-29 07:00:00,8.0,47.0,6.0,0.3,81.0,5.0
aotizhongxin_aq,2017-01-29 08:00:00,13.0,35.0,7.0,0.3,82.0,5.0
aotizhongxin_aq,2017-01-29 09:00:00,11.0,33.0,8.0,0.3,81.0,5.0
aotizhongxin_aq,2017-01-29 10:00:00,11.0,40.0,8.0,0.3,81.0,5.0
aotizhongxin_aq,2017-01-29 11:00:00,3.0,11.0,7.0,0.2,80.0,3.0
aotizhongxin_aq,2017-01-29 12:00:00,8.0,10.0,8.0,0.2,79.0,3.0
aotizhongxin_aq,2017-01-29 13:00:00,9.0,11.0,7.0,0.2,79.0,2.0
aotizhongxin_aq,2017-01-29 14:00:00,7.0,16.0,11.0,0.3,75.0,4.0
aotizhongxin_aq,2017-01-29 15:00:00,10.0,20.0,13.0,0.4,72.0,8.0
aotizhongxin_aq,2017-01-29 16:00:00,8.0,19.0,11.0,0.4,72.0,6.0
aotizhongxin_aq,2017-01-29 17:00:00,9.0,16.0,11.0,0.4,70.0,6.0
aotizhongxin_aq,2017-01-29 18:00:00,7.0,14.0,8.0,0.4,71.0,9.0
aotizhongxin_aq,2017-01-29 19:00:00,9.0,11.0,8.0,0.4,71.0,9.0
aotizhongxin_aq,2017-01-29 20:00:00,8.0,8.0,9.0,0.4,70.0,11.0
aotizhongxin_aq,2017-01-29 21:00:00,5.0,6.0,10.0,0.4,69.0,11.0
aotizhongxin_aq,2017-01-29 22:00:00,7.0,8.333333333333334,12.0,0.4,68.0,11.0
aotizhongxin_aq,2017-01-29 23:00:00,9.0,10.666666666666668,18.0,0.4,63.0,13.0
aotizhongxin_aq,2017-01-30 00:00:00,8.0,13.0,16.0,0.4,65.0,12.0
aotizhongxin_aq,2017-01-30 01:00:00,6.0,15.0,15.0,0.4,67.0,13.0
aotizhongxin_aq,2017-01-30 02:00:00,12.0,14.666666666666666,13.0,0.4,71.0,12.0
aotizhongxin_aq,2017-01-30 03:00:00,4.0,14.333333333333334,8.0,0.3,76.0,6.0
aotizhongxin_aq,2017-01-30 04:00:00,4.0,14.0,8.0,0.3,77.0,7.0
aotizhongxin_aq,2017-01-30 05:00:00,3.0,13.666666666666666,10.0,0.3,79.0,7.0
aotizhongxin_aq,2017-01-30 06:00:00,8.0,13.333333333333334,12.0,0.4,79.0,6.0
aotizhongxin_aq,2017-01-30 07:00:00,9.0,13.0,22.0,0.4,71.0,11.0
aotizhongxin_aq,2017-01-30 08:00:00,9.0,39.0,19.0,0.4,78.0,9.0
aotizhongxin_aq,2017-01-30 09:00:00,35.0,65.0,21.0,0.5,101.0,16.0
aotizhongxin_aq,2017-01-30 10:00:00,126.0,130.0,43.0,0.9,133.0,28.0
aotizhongxin_aq,2017-01-30 11:00:00,71.0,71.0,39.0,0.7,98.0,16.0
aotizhongxin_aq,2017-01-30 12:00:00,64.0,66.0,32.0,0.7,94.0,22.0
aotizhongxin_aq,2017-01-30 13:00:00,57.0,64.0,29.0,0.7,90.0,30.0
aotizhongxin_aq,2017-01-30 14:00:00,59.0,66.0,34.0,0.8,84.0,32.0
aotizhongxin_aq,2017-01-30 15:00:00,70.0,82.0,41.0,0.9,76.0,42.0
aotizhongxin_aq,2017-01-30 16:00:00,70.0,75.0,36.0,0.9,79.0,34.0
aotizhongxin_aq,2017-01-30 17:00:00,78.0,86.0,36.0,0.1,78.0,38.0
aotizhongxin_aq,2017-01-30 18:00:00,86.0,92.0,39.0,1.1,74.0,35.0
aotizhongxin_aq,2017-01-30 19:00:00,95.0,92.25,46.0,1.2,65.0,34.0
aotizhongxin_aq,2017-01-30 20:00:00,98.0,92.5,42.0,1.2,55.5,32.0
aotizhongxin_aq,2017-01-30 21:00:00,104.0,92.75,65.0,1.7,46.0,34.0
aotizhongxin_aq,2017-01-30 22:00:00,86.0,93.0,83.0,2.1,25.0,38.0
aotizhongxin_aq,2017-01-30 23:00:00,94.0,98.0,81.0,2.1,26.0,34.0
aotizhongxin_aq,2017-01-31 00:00:00,93.0,103.0,83.0,2.4,27.0,40.0
aotizhongxin_aq,2017-01-31 01:00:00,100.0,98.66666666666669,70.0,2.4,39.0,45.0
aotizhongxin_aq,2017-01-31 02:00:00,85.0,94.33333333333331,54.0,1.9,56.0,45.0
aotizhongxin_aq,2017-01-31 03:00:00,81.0,90.0,48.0,1.7,67.0,44.0
aotizhongxin_aq,2017-01-31 04:00:00,79.0,87.2,55.0,1.7,66.0,42.0
aotizhongxin_aq,2017-01-31 05:00:00,68.0,84.4,52.0,1.5,71.0,35.0
aotizhongxin_aq,2017-01-31 06:00:00,50.0,81.6,39.0,1.1,81.0,26.0
aotizhongxin_aq,2017-01-31 07:00:00,55.0,78.8,48.0,1.1,75.0,24.0
aotizhongxin_aq,2017-01-31 08:00:00,72.0,76.0,68.0,1.3,66.0,32.0
aotizhongxin_aq,2017-01-31 09:00:00,80.0,80.5,69.0,1.2,68.0,38.0
aotizhongxin_aq,2017-01-31 10:00:00,72.0,85.0,62.0,1.2,79.0,24.0
aotizhongxin_aq,2017-01-31 11:00:00,91.0,101.0,75.0,1.4,75.0,36.0
aotizhongxin_aq,2017-01-31 12:00:00,73.0,77.66666666666667,88.0,1.5,46.0,30.0
aotizhongxin_aq,2017-01-31 13:00:00,24.0,54.333333333333336,27.0,0.7,76.0,13.0
aotizhongxin_aq,2017-01-31 14:00:00,10.0,31.0,17.0,0.4,80.0,5.0
aotizhongxin_aq,2017-01-31 15:00:00,3.0,26.0,11.0,0.3,80.0,2.0
aotizhongxin_aq,2017-01-31 16:00:00,5.0,18.0,13.0,0.4,77.0,4.0
aotizhongxin_aq,2017-01-31 17:00:00,5.0,21.0,10.0,0.4,79.0,2.0
aotizhongxin_aq,2017-01-31 18:00:00,7.0,21.0,11.0,0.4,73.0,5.0
aotizhongxin_aq,2017-01-31 19:00:00,6.0,23.0,12.0,0.4,71.0,7.0
aotizhongxin_aq,2017-01-31 20:00:00,8.0,21.0,11.0,0.4,69.0,8.0
aotizhongxin_aq,2017-01-31 21:00:00,8.0,19.0,16.0,0.5,67.0,9.0
aotizhongxin_aq,2017-01-31 22:00:00,6.0,22.0,22.0,0.5,62.0,8.0
aotizhongxin_aq,2017-01-31 23:00:00,5.0,25.0,19.0,0.5,64.0,7.0
aotizhongxin_aq,2017-02-01 00:00:00,7.0,11.0,25.0,0.5,58.0,12.0
aotizhongxin_aq,2017-02-01 01:00:00,9.0,14.0,22.0,0.4,64.0,11.0
aotizhongxin_aq,2017-02-01 02:00:00,10.0,12.0,11.0,0.3,79.0,6.0
aotizhongxin_aq,2017-02-01 03:00:00,6.0,8.0,9.0,0.3,83.0,4.0
aotizhongxin_aq,2017-02-01 04:00:00,9.0,12.0,11.0,0.4,84.0,6.0
aotizhongxin_aq,2017-02-01 05:00:00,15.0,13.333333333333334,11.0,0.4,86.0,7.0
aotizhongxin_aq,2017-02-01 06:00:00,8.0,14.666666666666666,11.0,0.4,88.0,7.0
aotizhongxin_aq,2017-02-01 07:00:00,10.0,16.0,21.0,0.5,80.0,7.0
aotizhongxin_aq,2017-02-01 08:00:00,17.0,20.0,29.0,0.5,73.0,11.0
aotizhongxin_aq,2017-02-01 09:00:00,20.0,24.0,30.0,0.5,73.0,15.0
